Data,Cota (m),Variação (cm)
2020-10-02,17.97,-16
2020-10-03,17.81,-16
2020-10-04,17.66,-15
2020-10-05,17.51,-15
2020-10-06,17.36,-15
2020-10-07,17.28,-8
2020-10-08,17.21,-7
2020-10-09,17.15,-6
2020-10-10,17.09,-6
2020-10-11,17.04,-5
2020-10-12,17.01,-3
2020-10-13,16.99,-2
2020-10-14,16.98,-1
2020-10-15,16.97,-1
2020-10-16,16.97,0
2020-10-17,16.98,1
2020-10-18,17.0,2
2020-10-19,17.02,2
2020-10-20,17.03,1
2020-10-21,17.05,2
2020-10-22,17.08,3
2020-10-23,17.09,1
2020-10-24,17.07,-2
2020-10-25,17.05,-2
2020-10-26,17.02,-3
2020-10-27,16.98,-4
2020-10-28,16.94,-3
2020-10-29,16.89,-5
2020-10-30,16.85,-4
2020-10-31,16.81,-4
2020-11-01,16.77,-4
2020-11-02,16.72,-5
2020-11-03,16.66,-6
2020-11-04,16.62,-4
2020-11-05,16.61,-1
2020-11-06,16.6,-1
2020-11-07,16.6,0
2020-11-08,16.61,1
2020-11-09,16.63,2
2020-11-10,16.65,2
2020-11-11,16.66,1
2020-11-12,16.67,1
2020-11-13,16.69,2
2020-11-14,16.71,2
2020-11-15,16.74,3
2020-11-16,16.77,3
2020-11-17,16.81,4
2020-11-18,16.86,5
2020-11-19,16.92,6
2020-11-20,16.98,6
2020-11-21,17.03,5
2020-11-22,17.08,5
2020-11-23,17.14,6
2020-11-24,17.18,4
2020-11-25,17.25,7
2020-11-26,17.29,4
2020-11-27,17.34,5
2020-11-28,17.39,5
2020-11-29,17.45,6
2020-11-30,17.51,6
2020-12-01,17.6,9
2020-12-02,17.67,7
2020-12-03,17.76,9
2020-12-04,17.86,10
2020-12-05,17.96,10
2020-12-06,18.07,11
2020-12-07,18.18,11
2020-12-08,18.32,14
2020-12-09,18.47,15
2020-12-10,18.59,12
2020-12-11,18.71,12
2020-12-12,18.82,11
2020-12-13,18.93,11
2020-12-14,19.05,12
2020-12-15,19.13,8
2020-12-16,19.26,13
2020-12-17,19.4,14
2020-12-18,19.53,13
2020-12-19,19.65,12
2020-12-20,19.78,13
2020-12-21,19.91,13
2020-12-22,20.02,11
2020-12-23,20.16,14
2020-12-24,20.29,13
2020-12-25,20.41,12
2020-12-26,20.52,11
2020-12-27,20.62,10
2020-12-28,20.72,10
2020-12-29,20.8,8
2020-12-30,20.96,16
2020-12-31,21.11,15
2021-01-01,21.26,15
2021-01-02,21.39,13
2021-01-03,21.52,13
2021-01-04,21.63,11
2021-01-05,21.77,14
2021-01-06,21.89,12
2021-01-07,22.02,13
2021-01-08,22.13,11
2021-01-09,22.25,12
2021-01-10,22.38,13
2021-01-11,22.51,13
2021-01-12,22.62,11
2021-01-13,22.71,9
2021-01-14,22.82,11
2021-01-15,22.93,11
2021-01-16,23.03,10
2021-01-17,23.12,9
2021-01-18,23.21,9
2021-01-19,23.33,12
2021-01-20,23.5,17
2021-01-21,23.62,12
2021-01-22,23.72,10
2021-01-23,23.8,8
2021-01-24,23.88,8
2021-01-25,23.95,7
2021-01-26,24.02,7
2021-01-27,24.11,9
2021-01-28,24.21,10
2021-01-29,24.3,9
2021-01-30,24.37,7
2021-01-31,24.43,6
2021-02-01,24.49,6
2021-02-02,24.57,8
2021-02-03,24.64,7
2021-02-04,24.68,4
2021-02-05,24.73,5
2021-02-06,24.78,5
2021-02-07,24.82,4
2021-02-08,24.87,5
2021-02-09,24.91,4
2021-02-10,24.97,6
2021-02-11,25.0,3
2021-02-12,25.06,6
2021-02-13,25.12,6
2021-02-14,25.19,7
2021-02-15,25.26,7
2021-02-16,25.35,9
2021-02-17,25.39,4
2021-02-18,25.4,1
2021-02-19,25.42,2
2021-02-20,25.46,4
2021-02-21,25.51,5
2021-02-22,25.56,5
2021-02-23,25.59,3
2021-02-24,25.63,4
2021-02-25,25.65,2
2021-02-26,25.69,4
2021-02-27,25.73,4
2021-02-28,25.76,3
2021-03-01,25.79,3
2021-03-02,25.81,2
2021-03-03,25.84,3
2021-03-04,25.88,4
2021-03-05,25.91,3
2021-03-06,25.94,3
2021-03-07,25.98,4
2021-03-08,26.02,4
2021-03-09,26.04,2
2021-03-10,26.07,3
2021-03-11,26.13,6
2021-03-12,26.19,6
2021-03-13,26.25,6
2021-03-14,26.31,6
2021-03-15,26.38,7
2021-03-16,26.41,3
2021-03-17,26.46,5
2021-03-18,26.53,7
2021-03-19,26.58,5
2021-03-20,26.63,5
2021-03-21,26.68,5
2021-03-22,26.74,6
2021-03-23,26.81,7
2021-03-24,26.9,9
2021-03-25,26.95,5
2021-03-26,26.99,4
2021-03-27,27.04,5
2021-03-28,27.1,6
2021-03-29,27.16,6
2021-03-30,27.21,5
2021-03-31,27.28,7
2021-04-01,27.34,6
2021-04-02,27.4,6
2021-04-03,27.45,5
2021-04-04,27.5,5
2021-04-05,27.54,4
2021-04-06,27.6,6
2021-04-07,27.65,5
2021-04-08,27.7,5
2021-04-09,27.75,5
2021-04-10,27.8,5
2021-04-11,27.86,6
2021-04-12,27.92,6
2021-04-13,27.96,4
2021-04-14,28.01,5
2021-04-15,28.08,7
2021-04-16,28.14,6
2021-04-17,28.21,7
2021-04-18,28.28,7
2021-04-19,28.36,8
2021-04-20,28.42,6
2021-04-21,28.48,6
2021-04-22,28.54,6
2021-04-23,28.61,7
2021-04-24,28.67,6
2021-04-25,28.72,5
2021-04-26,28.77,5
2021-04-27,28.86,9
2021-04-28,28.92,6
2021-04-29,28.98,6
2021-04-30,29.03,5
2021-05-01,29.08,5
2021-05-02,29.12,4
2021-05-03,29.16,4
2021-05-04,29.23,7
2021-05-05,29.27,4
2021-05-06,29.3,3
2021-05-07,29.33,3
2021-05-08,29.38,5
2021-05-09,29.43,5
2021-05-10,29.47,4
2021-05-11,29.52,5
2021-05-12,29.56,4
2021-05-13,29.6,4
2021-05-14,29.64,4
2021-05-15,29.67,3
2021-05-16,29.7,3
2021-05-17,29.72,2
2021-05-18,29.74,2
2021-05-19,29.77,3
2021-05-20,29.81,4
2021-05-21,29.84,3
2021-05-22,29.86,2
2021-05-23,29.88,2
2021-05-24,29.89,1
2021-05-25,29.91,2
2021-05-26,29.92,1
2021-05-27,29.93,1
2021-05-28,29.95,2
2021-05-29,29.95,0
2021-05-30,29.97,2
2021-05-31,29.97,0
2021-06-01,29.98,1
2021-06-02,29.98,0
2021-06-03,29.98,0
2021-06-04,29.99,1
2021-06-05,30.0,1
2021-06-06,30.0,0
2021-06-07,30.0,0
2021-06-08,30.0,0
2021-06-09,30.0,0
2021-06-10,30.0,0
2021-06-11,30.0,0
2021-06-12,30.0,0
2021-06-13,30.0,0
2021-06-14,29.99,-1
2021-06-15,29.99,0
2021-06-16,30.02,3
2021-06-17,30.02,0
2021-06-18,30.02,0
2021-06-19,30.02,0
2021-06-20,30.02,0
2021-06-21,30.01,-1
2021-06-22,30.0,-1
2021-06-23,30.01,1
2021-06-24,30.01,0
2021-06-25,30.0,-1
2021-06-26,29.99,-1
2021-06-27,29.98,-1
2021-06-28,29.98,0
2021-06-29,29.97,-1
2021-06-30,29.96,-1
2021-07-01,29.94,-2
2021-07-02,29.91,-3
2021-07-03,29.89,-2
2021-07-04,29.88,-1
2021-07-05,29.87,-1
2021-07-06,29.85,-2
2021-07-07,29.83,-2
2021-07-08,29.8,-3
2021-07-09,29.77,-3
2021-07-10,29.75,-2
2021-07-11,29.72,-3
2021-07-12,29.69,-3
2021-07-13,29.67,-2
2021-07-14,29.65,-2
2021-07-15,29.62,-3
2021-07-16,29.59,-3
2021-07-17,29.55,-4
2021-07-18,29.51,-4
2021-07-19,29.46,-5
2021-07-20,29.42,-4
2021-07-21,29.39,-3
2021-07-22,29.35,-4
2021-07-23,29.31,-4
2021-07-24,29.27,-4
2021-07-25,29.23,-4
2021-07-26,29.18,-5
2021-07-27,29.12,-6
2021-07-28,29.08,-4
2021-07-29,29.02,-6
2021-07-30,28.96,-6
2021-07-31,28.92,-4
2021-08-01,28.87,-5
2021-08-02,28.82,-5
2021-08-03,28.78,-4
2021-08-04,28.72,-6
2021-08-05,28.67,-5
2021-08-06,28.62,-5
2021-08-07,28.56,-6
2021-08-08,28.5,-6
2021-08-09,28.43,-7
2021-08-10,28.38,-5
2021-08-11,28.31,-7
2021-08-12,28.25,-6
2021-08-13,28.2,-5
2021-08-14,28.15,-5
2021-08-15,28.1,-5
2021-08-16,28.04,-6
2021-08-17,27.98,-6
2021-08-18,27.9,-8
2021-08-19,27.85,-5
2021-08-20,27.78,-7
2021-08-21,27.71,-7
2021-08-22,27.64,-7
2021-08-23,27.56,-8
2021-08-24,27.48,-8
2021-08-25,27.39,-9
2021-08-26,27.3,-9
2021-08-27,27.2,-10
2021-08-28,27.13,-7
2021-08-29,27.06,-7
2021-08-30,26.98,-8
2021-08-31,26.92,-6
2021-09-01,26.82,-10
2021-09-02,26.74,-8
2021-09-03,26.63,-11
2021-09-04,26.53,-10
2021-09-05,26.43,-10
2021-09-06,26.32,-11
2021-09-07,26.2,-12
2021-09-08,26.08,-12
2021-09-09,25.95,-13
2021-09-10,25.82,-13
2021-09-11,25.69,-13
2021-09-12,25.56,-13
2021-09-13,25.42,-14
2021-09-14,25.29,-13
2021-09-15,25.13,-16
2021-09-16,24.99,-14
2021-09-17,24.82,-17
2021-09-18,24.67,-15
2021-09-19,24.52,-15
2021-09-20,24.36,-16
2021-09-21,24.19,-17
2021-09-22,24.03,-16
2021-09-23,23.87,-16
2021-09-24,23.68,-19
2021-09-25,23.52,-16
2021-09-26,23.37,-15
2021-09-27,23.22,-15
2021-09-28,23.06,-16
2021-09-29,22.9,-16
2021-09-30,22.76,-14
2021-10-01,22.62,-14
2021-10-02,22.48,-14
2021-10-03,22.34,-14
2021-10-04,22.21,-13
2021-10-05,22.07,-14
2021-10-06,21.94,-13
2021-10-07,21.82,-12
2021-10-08,21.69,-13
2021-10-09,21.58,-11
2021-10-10,21.47,-11
2021-10-11,21.37,-10
2021-10-12,21.26,-11
2021-10-13,21.16,-10
2021-10-14,21.04,-12
2021-10-15,20.93,-11
2021-10-16,20.82,-11
2021-10-17,20.7,-12
2021-10-18,20.58,-12
2021-10-19,20.45,-13
2021-10-20,20.3,-15
2021-10-21,20.15,-15
2021-10-22,20.07,-8
2021-10-23,19.99,-8
2021-10-24,19.92,-7
2021-10-25,19.85,-7
2021-10-26,19.76,-9
2021-10-27,19.69,-7
2021-10-28,19.66,-3
2021-10-29,19.63,-3
2021-10-30,19.59,-4
2021-10-31,19.55,-4
2021-11-01,19.5,-5
2021-11-02,19.47,-3
2021-11-03,19.45,-2
2021-11-04,19.44,-1
2021-11-05,19.44,0
2021-11-06,19.45,1
2021-11-07,19.46,1
2021-11-08,19.48,2
2021-11-09,19.53,5
2021-11-10,19.58,5
2021-11-11,19.63,5
2021-11-12,19.66,3
2021-11-13,19.69,3
2021-11-14,19.72,3
2021-11-15,19.76,4
2021-11-16,19.8,4
2021-11-17,19.85,5
2021-11-18,19.91,6
2021-11-19,19.99,8
2021-11-20,20.08,9
2021-11-21,20.17,9
2021-11-22,20.27,10
2021-11-23,20.37,10
2021-11-24,20.46,9
2021-11-25,20.53,7
2021-11-26,20.61,8
2021-11-27,20.7,9
2021-11-28,20.79,9
2021-11-29,20.89,9
2021-11-30,20.97,8
2021-12-01,21.03,6
2021-12-02,21.12,9
2021-12-03,21.2,8
2021-12-04,21.28,8
2021-12-05,21.35,7
2021-12-06,21.42,7
2021-12-07,21.51,9
2021-12-08,21.6,9
2021-12-09,21.69,9
2021-12-10,21.77,8
2021-12-11,21.87,10
2021-12-12,21.97,10
2021-12-13,22.08,11
2021-12-14,22.17,9
2021-12-15,22.26,9
2021-12-16,22.35,9
2021-12-17,22.44,9
2021-12-18,22.54,10
2021-12-19,22.65,11
2021-12-20,22.76,11
2021-12-21,22.85,9
2021-12-22,22.94,9
2021-12-23,23.05,11
2021-12-24,23.17,12
2021-12-25,23.27,10
2021-12-26,23.37,10
2021-12-27,23.45,8
2021-12-28,23.54,9
2021-12-29,23.61,7
2021-12-30,23.69,8
2021-12-31,23.79,10
2022-01-01,23.87,8
2022-01-02,23.94,7
2022-01-03,24.01,7
2022-01-04,24.07,6
2022-01-05,24.11,4
2022-01-06,24.16,5
2022-01-07,24.21,5
2022-01-08,24.26,5
2022-01-09,24.31,5
2022-01-10,24.37,6
2022-01-11,24.39,2
2022-01-12,24.41,2
2022-01-13,24.42,1
2022-01-14,24.47,5
2022-01-15,24.48,1
2022-01-16,24.48,0
2022-01-17,24.48,0
2022-01-18,24.5,2
2022-01-19,24.5,0
2022-01-20,24.48,-2
2022-01-21,24.44,-4
2022-01-22,24.4,-4
2022-01-23,24.37,-3
2022-01-24,24.34,-3
2022-01-25,24.29,-5
2022-01-26,24.24,-5
2022-01-27,24.19,-5
2022-01-28,24.15,-4
2022-01-29,24.11,-4
2022-01-30,24.07,-4
2022-01-31,24.02,-5
2022-02-01,23.98,-4
2022-02-02,23.94,-4
2022-02-03,23.92,-2
2022-02-04,23.92,0
2022-02-05,23.92,0
2022-02-06,23.92,0
2022-02-07,23.92,0
2022-02-08,23.9,-2
2022-02-09,23.9,0
2022-02-10,23.88,-2
2022-02-11,23.88,0
2022-02-12,23.88,0
2022-02-13,23.87,-1
2022-02-14,23.86,-1
2022-02-15,23.89,3
2022-02-16,23.92,3
2022-02-17,23.94,2
2022-02-18,23.96,2
2022-02-19,23.99,3
2022-02-20,24.02,3
2022-02-21,24.06,4
2022-02-22,24.09,3
2022-02-23,24.12,3
2022-02-24,24.18,6
2022-02-25,24.27,9
2022-02-26,24.33,6
2022-02-27,24.39,6
2022-02-28,24.46,7
2022-03-01,24.52,6
2022-03-02,24.59,7
2022-03-03,24.66,7
2022-03-04,24.73,7
2022-03-05,24.8,7
2022-03-06,24.87,7
2022-03-07,24.95,8
2022-03-08,25.02,7
2022-03-09,25.11,9
2022-03-10,25.19,8
2022-03-11,25.27,8
2022-03-12,25.36,9
2022-03-13,25.45,9
2022-03-14,25.55,10
2022-03-15,25.63,8
2022-03-16,25.71,8
2022-03-17,25.81,10
2022-03-18,25.9,9
2022-03-19,25.99,9
2022-03-20,26.09,10
2022-03-21,26.19,10
2022-03-22,26.3,11
2022-03-23,26.39,9
2022-03-24,26.49,10
2022-03-25,26.59,10
2022-03-26,26.69,10
2022-03-27,26.78,9
2022-03-28,26.87,9
2022-03-29,26.96,9
2022-03-30,27.06,10
2022-03-31,27.16,10
2022-04-01,27.21,5
2022-04-02,27.28,7
2022-04-03,27.36,8
2022-04-04,27.44,8
2022-04-05,27.51,7
2022-04-06,27.57,6
2022-04-07,27.63,6
2022-04-08,27.7,7
2022-04-09,27.76,6
2022-04-10,27.82,6
2022-04-11,27.87,5
2022-04-12,27.91,4
2022-04-13,27.97,6
2022-04-14,28.01,4
2022-04-15,28.05,4
2022-04-16,28.1,5
2022-04-17,28.16,6
2022-04-18,28.23,7
2022-04-19,28.3,7
2022-04-20,28.35,5
2022-04-21,28.4,5
2022-04-22,28.45,5
2022-04-23,28.49,4
2022-04-24,28.53,4
2022-04-25,28.56,3
2022-04-26,28.6,4
2022-04-27,28.63,3
2022-04-28,28.67,4
2022-04-29,28.69,2
2022-04-30,28.73,4
2022-05-01,28.77,4
2022-05-02,28.82,5
2022-05-03,28.87,5
2022-05-04,28.9,3
2022-05-05,28.95,5
2022-05-06,28.99,4
2022-05-07,29.03,4
2022-05-08,29.07,4
2022-05-09,29.1,3
2022-05-10,29.12,2
2022-05-11,29.14,2
2022-05-12,29.16,2
2022-05-13,29.19,3
2022-05-14,29.21,2
2022-05-15,29.23,2
2022-05-16,29.24,1
2022-05-17,29.26,2
2022-05-18,29.29,3
2022-05-19,29.3,1
2022-05-20,29.32,2
2022-05-21,29.34,2
2022-05-22,29.36,2
2022-05-23,29.37,1
2022-05-24,29.38,1
2022-05-25,29.39,1
2022-05-26,29.39,0
2022-05-27,29.39,0
2022-05-28,29.4,1
2022-05-29,29.42,2
2022-05-30,29.44,2
2022-05-31,29.47,3
2022-06-01,29.49,2
2022-06-02,29.51,2
2022-06-03,29.51,0
2022-06-04,29.53,2
2022-06-05,29.56,3
2022-06-06,29.59,3
2022-06-07,29.61,2
2022-06-08,29.61,0
2022-06-09,29.61,0
2022-06-10,29.61,0
2022-06-11,29.62,1
2022-06-12,29.64,2
2022-06-13,29.66,2
2022-06-14,29.68,2
2022-06-15,29.7,2
2022-06-16,29.72,2
2022-06-17,29.73,1
2022-06-18,29.73,0
2022-06-19,29.73,0
2022-06-20,29.73,0
2022-06-21,29.74,1
2022-06-22,29.75,1
2022-06-23,29.75,0
2022-06-24,29.75,0
2022-06-25,29.75,0
2022-06-26,29.74,-1
2022-06-27,29.73,-1
2022-06-28,29.72,-1
2022-06-29,29.7,-2
2022-06-30,29.69,-1
2022-07-01,29.67,-2
2022-07-02,29.66,-1
2022-07-03,29.64,-2
2022-07-04,29.62,-2
2022-07-05,29.59,-3
2022-07-06,29.57,-2
2022-07-07,29.53,-4
2022-07-08,29.5,-3
2022-07-09,29.47,-3
2022-07-10,29.44,-3
2022-07-11,29.41,-3
2022-07-12,29.38,-3
2022-07-13,29.34,-4
2022-07-14,29.3,-4
2022-07-15,29.26,-4
2022-07-16,29.22,-4
2022-07-17,29.17,-5
2022-07-18,29.12,-5
2022-07-19,29.08,-4
2022-07-20,29.04,-4
2022-07-21,29.0,-4
2022-07-22,28.95,-5
2022-07-23,28.9,-5
2022-07-24,28.85,-5
2022-07-25,28.81,-4
2022-07-26,28.77,-4
2022-07-27,28.72,-5
2022-07-28,28.67,-5
2022-07-29,28.61,-6
2022-07-30,28.55,-6
2022-07-31,28.5,-5
2022-08-01,28.45,-5
2022-08-02,28.4,-5
2022-08-03,28.35,-5
2022-08-04,28.3,-5
2022-08-05,28.25,-5
2022-08-06,28.2,-5
2022-08-07,28.14,-6
2022-08-08,28.08,-6
2022-08-09,28.03,-5
2022-08-10,27.96,-7
2022-08-11,27.9,-6
2022-08-12,27.83,-7
2022-08-13,27.76,-7
2022-08-14,27.7,-6
2022-08-15,27.64,-6
2022-08-16,27.59,-5
2022-08-17,27.52,-7
2022-08-18,27.46,-6
2022-08-19,27.38,-8
2022-08-20,27.3,-8
2022-08-21,27.23,-7
2022-08-22,27.16,-7
2022-08-23,27.09,-7
2022-08-24,27.01,-8
2022-08-25,26.93,-8
2022-08-26,26.84,-9
2022-08-27,26.75,-9
2022-08-28,26.65,-10
2022-08-29,26.55,-10
2022-08-30,26.46,-9
2022-08-31,26.36,-10
2022-09-01,26.25,-11
2022-09-02,26.14,-11
2022-09-03,26.04,-10
2022-09-04,25.93,-11
2022-09-05,25.81,-12
2022-09-06,25.69,-12
2022-09-07,25.57,-12
2022-09-08,25.45,-12
2022-09-09,25.33,-12
2022-09-10,25.2,-13
2022-09-11,25.06,-14
2022-09-12,24.92,-14
2022-09-13,24.8,-12
2022-09-14,24.67,-13
2022-09-15,24.52,-15
2022-09-16,24.36,-16
2022-09-17,24.2,-16
2022-09-18,24.03,-17
2022-09-19,23.86,-17
2022-09-20,23.68,-18
2022-09-21,23.5,-18
2022-09-22,23.3,-20
2022-09-23,23.1,-20
2022-09-24,22.88,-22
2022-09-25,22.65,-23
2022-09-26,22.42,-23
2022-09-27,22.21,-21
2022-09-28,21.98,-23
2022-09-29,21.74,-24
2022-09-30,21.5,-24
2022-10-01,21.26,-24
2022-10-02,21.03,-23
2022-10-03,20.81,-22
2022-10-04,20.57,-24
2022-10-05,20.33,-24
2022-10-06,20.09,-24
2022-10-07,19.84,-25
2022-10-08,19.59,-25
2022-10-09,19.33,-26
2022-10-10,19.07,-26
2022-10-11,18.81,-26
2022-10-12,18.55,-26
2022-10-13,18.3,-25
2022-10-14,18.05,-25
2022-10-15,17.82,-23
2022-10-16,17.6,-22
2022-10-17,17.38,-22
2022-10-18,17.19,-19
2022-10-19,17.02,-17
2022-10-20,16.85,-17
2022-10-21,16.69,-16
2022-10-22,16.58,-11
2022-10-23,16.47,-11
2022-10-24,16.37,-10
2022-10-25,16.27,-10
2022-10-26,16.21,-6
2022-10-27,16.2,-1
2022-10-28,16.19,-1
2022-10-29,16.22,3
2022-10-30,16.26,4
2022-10-31,16.3,4
2022-11-01,16.39,9
2022-11-02,16.51,12
2022-11-03,16.64,13
2022-11-04,16.75,11
2022-11-05,16.87,12
2022-11-06,17.0,13
2022-11-07,17.14,14
